deceased	0.54167	0.48147	0.93333
december	0.61903	0.5	0.93333
decency	0.81817	0.55557	0.53333
decent	0.73333	0.63637	0.53333
decently	0.8485	0.55557	0.4
decide	0.7037	0.73333	0.46667
decided	0.6389	0.66667	0.53333
decides	0.7	0.78787	0.4
deciding	0.74073	0.8	0.46667
decision	0.7	0.72727	0.53333
decisions	0.75757	0.75	0.46667
decisive	0.66667	0.62963	0.4
deck	0.62963	0.46667	0.93333
declaration	0.66667	0.66667	0.6
declared	0.6	0.81817	0.53333
declares	0.69697	0.83333	0.4
declaring	0.7	0.78787	0.4
decline	0.5238	0.70833	0.66667
declined	0.5	0.5926	0.6
decrease	0.58333	0.62963	0.8
dedicated	0.7619	0.70833	0.6
dedication	0.8485	0.6389	0.53333
deduction	0.61903	0.625	0.53333
deductions	0.625	0.55557	0.53333
deemed	0.55557	0.51853	0.33333
deep	0.66667	0.48147	1
deeper	0.69697	0.55557	0.93333
deepest	0.72727	0.44443	0.93333
deeply	0.66667	0.46667	0.73333
deer	0.5926	0.6	1
defeat	0.5	0.8148	0.86667
defeated	0.5	0.77777	0.8
defects	0.57143	0.54167	0.73333
defend	0.66667	0.86667	0.8
defendants	0.55557	0.56667	0.86667
defended	0.7037	0.66667	0.66667
defending	0.6	0.8	0.66667
defense	0.54167	0.74073	0.66667
defenses	0.61903	0.625	0.66667
defensive	0.66667	0.7619	0.66667
deficiencies	0.48483	0.41667	0.33333
deficiency	0.48147	0.43333	0.4
deficit	0.44443	0.46667	0.4
defiling	0.5	0.51853	0.4
define	0.6389	0.58973	0.4
defined	0.58333	0.55557	0.4
defining	0.6389	0.71793	0.33333
definite	0.51853	0.56667	0.4
definitely	0.66667	0.51853	0.4
definition	0.58333	0.6154	0.4
deflated	0.5	0.55557	0.86667
degraded	0.54167	0.66667	0.4
degrades	0.6	0.78787	0.33333
degree	0.7	0.66667	0.73333
degrees	0.6389	0.64103	0.66667
dejected	0.55557	0.53333	0.4
delay	0.45453	0.44443	0.53333
delayed	0.55557	0.5	0.53333
delegates	0.5926	0.6	0.6
delegation	0.6111	0.57143	0.53333
deliberate	0.54547	0.69443	0.46667
deliberately	0.58333	0.66667	0.4
delicate	0.75	0.44443	0.93333
delight	0.79167	0.74073	0.8
delighted	0.80557	0.8205	0.73333
delightful	0.8485	0.72223	0.66667
delirious	0.5926	0.83333	0.8
deliver	0.66667	0.73333	0.93333
delivered	0.70833	0.77777	0.66667
delivery	0.72727	0.83333	0.8
demand	0.58333	0.8148	0.8
demanded	0.5926	0.83333	0.53333
demanding	0.51517	0.91667	0.6
demands	0.51853	0.8	0.46667
democrat	0.53333	0.51517	0.66667
democratic	0.625	0.51853	0.53333
democrats	0.5238	0.5	0.8
demographic	0.63333	0.51517	0.33333
demonstrate	0.60607	0.75	0.73333
demonstrated	0.5926	0.66667	0.53333
demonstration	0.6	0.72727	0.93333
denial	0.45453	0.6389	0.4
denied	0.48483	0.6389	0.4
denominations	0.55557	0.46667	0.33333
density	0.5926	0.46667	0.73333
dental	0.54547	0.6389	1
dentist	0.6111	0.7143	1
denver	0.69443	0.48717	0.66667
deny	0.55557	0.56667	0.46667
denying	0.48147	0.7	0.46667
departing	0.48147	0.76667	0.66667
department	0.5926	0.56667	0.8
department*s	0.6111	0.53847	0.6
departments	0.58333	0.5641	0.8
departure	0.61903	0.66667	0.6
depend	0.55557	0.5238	0.46667
dependence	0.5238	0.66667	0.4
dependent	0.5641	0.5	0.4
depending	0.61903	0.625	0.33333
depends	0.55557	0.66667	0.33333
deposited	0.66667	0.7037	0.8
depot	0.57143	0.375	0.53333
depreciation	0.51517	0.55557	0.33333
depressed	0.51517	0.6111	0.93333
depression	0.51517	0.5	0.8
depth	0.62963	0.53333	0.8
depths	0.66667	0.44443	0.6
deputies	0.56667	0.57577	0.86667
deputy	0.55557	0.53333	0.93333
derive	0.63333	0.63637	0.4
derived	0.69697	0.6111	0.4
descending	0.58333	0.77777	0.73333
descent	0.66667	0.7	0.53333
describe	0.5926	0.7	0.4
described	0.63333	0.69697	0.4
describes	0.69697	0.72223	0.4
describing	0.7	0.78787	0.4
description	0.57143	0.5	0.4
descriptions	0.66667	0.48147	0.33333
desegregation	0.70833	0.5926	0.46667
desert	0.66667	0.58333	0.93333
deserted	0.48483	0.52777	0.8
deserve	0.66667	0.58333	0.46667
deserved	0.66667	0.62963	0.4
deserves	0.7037	0.56667	0.4
design	0.66667	0.55557	0.93333
designated	0.69697	0.6389	0.53333
designed	0.63637	0.66667	0.46667
designer	0.7037	0.56667	0.86667
designers	0.625	0.5926	0.8
designs	0.66667	0.5926	0.86667
desirable	0.79167	0.66667	0.8
desire	0.7143	0.79167	0.53333
desired	0.83333	0.82223	0.46667
desires	0.8	0.72727	0.53333
desk	0.5926	0.43333	1
despair	0.5	0.63637	0.53333
desperate	0.5	0.74073	0.66667
desperately	0.57143	0.75	0.46667
despite	0.55557	0.38097	0.33333
destiny	0.81817	0.6389	0.53333
destroy	0.46667	0.75757	0.93333
destroyed	0.48147	0.8	0.8
destroying	0.5	0.77777	0.8
destruction	0.5	0.89743	0.86667
destructive	0.5238	0.79167	0.66667
detached	0.54547	0.6111	0.53333
detail	0.62963	0.46667	0.53333
detailed	0.625	0.51853	0.53333
details	0.58333	0.51283	0.46667
detect	0.58333	0.7037	0.33333
detected	0.45833	0.74073	0.33333
detection	0.53333	0.72727	0.33333
detective	0.6	0.63637	0.93333
detectives	0.6389	0.6923	1
detergent	0.66667	0.43333	1
determination	0.78787	0.83333	0.53333
determine	0.7037	0.66667	0.33333
determined	0.77777	0.76667	0.53333
determines	0.55557	0.7619	0.46667
determining	0.63637	0.72223	0.33333
detroit	0.54167	0.41667	1
develop	0.66667	0.7037	0.33333
developed	0.625	0.62963	0.53333
developing	0.80557	0.8718	0.46667
development	0.78787	0.8889	0.46667
developments	0.74073	0.73333	0.53333
develops	0.62963	0.73333	0.46667
deviation	0.5	0.7037	0.33333
device	0.63637	0.5	0.86667
devices	0.58333	0.48147	0.86667
devil	0.48147	0.63333	1
devilish	0.54547	0.77777	0.73333
devised	0.55557	0.56667	0.33333
devote	0.7	0.75757	0.33333
devoted	0.66667	0.7037	0.33333
devoting	0.61903	0.79167	0.33333
devotion	0.76667	0.63637	0.4
diagnosis	0.60607	0.66667	0.6
diagnostic	0.55557	0.53333	0.33333
diagram	0.5926	0.53333	1
dial	0.63637	0.6389	1
dialled	0.63637	0.69443	0.53333
dialogue	0.7	0.78787	0.93333
diameter	0.62963	0.46667	0.66667
dice	0.63637	0.55557	1
dictatorship	0.6111	0.66667	0.53333
dictionary	0.6389	0.48717	1
did	0.5926	0.63333	0.33333
didn*t	0.5926	0.53333	0.33333
die	0.48147	0.66667	0.86667
died	0.48147	0.56667	0.93333
dies	0.5	0.58973	0.86667
diet	0.5641	0.64287	0.8
dieting	0.4762	0.79167	0.73333
differ	0.55557	0.4762	0.33333
differed	0.54167	0.62963	0.33333
difference	0.53847	0.59523	0.4
differences	0.66667	0.5	0.46667
different	0.62963	0.56667	0.46667
differential	0.58333	0.48147	0.4
differently	0.5238	0.41667	0.33333
differs	0.63637	0.55557	0.33333
difficult	0.45453	0.58333	0.46667
difficulties	0.45453	0.52777	0.33333
difficulty	0.51853	0.6	0.46667
diffusion	0.60607	0.6389	0.46667
dig	0.60607	0.83333	0.93333
dignity	0.74073	0.66667	0.33333
dilemma	0.5	0.75757	0.4
diligent	0.72727	0.58333	0.4
dill	0.54167	0.37037	0.66667
dim	0.51853	0.4	0.8
dimension	0.62963	0.56667	0.53333
dimensional	0.63637	0.55557	0.53333
dimensions	0.63333	0.60607	0.46667
diminished	0.5	0.48483	0.53333
dimly	0.5238	0.45833	0.53333
dimmed	0.54167	0.4074	0.8
din	0.54167	0.62963	0.46667
dining	0.61903	0.70833	0.86667
dinner	0.66667	0.6389	0.93333
diplomacy	0.7143	0.625	0.4
diplomatic	0.70833	0.62963	0.53333
dire	0.51853	0.66667	0.33333
direct	0.625	0.48147	0.33333
directed	0.66667	0.6111	0.46667
direction	0.69697	0.6389	0.53333
directions	0.62963	0.53333	0.8
directly	0.58333	0.55557	0.33333
director	0.57143	0.54167	0.86667
directors	0.58333	0.5926	0.86667
dirt	0.57143	0.5	1
dirty	0.45237	0.64443	1
disabled	0.5	0.51517	0.93333
disagreement	0.55557	0.76667	0.6
disappear	0.46667	0.63637	0.66667
disappeared	0.54167	0.5926	0.6
disappointed	0.57143	0.58333	0.6
disappointment	0.55557	0.61903	0.46667
disapproval	0.45453	0.6111	0.53333
disarmament	0.66667	0.69697	0.4
disaster	0.44443	0.83333	0.93333
disastrous	0.48147	0.8	0.66667
discharge	0.44443	0.7436	0.33333
discipline	0.57143	0.70833	0.46667
disciplined	0.54547	0.72223	0.4
disclosed	0.48147	0.5	0.33333
disclosing	0.5	0.62963	0.33333
discount	0.6923	0.5	0.46667
discouraged	0.54167	0.51853	0.66667
discourse	0.54167	0.51853	0.33333
discover	0.76667	0.75757	0.6
discovered	0.8	0.69697	0.6
discoveries	0.80557	0.8718	0.4
discovery	0.85187	0.96297	0.4
discrepancy	0.39393	0.60607	0.33333
discrete	0.51853	0.5926	0.4
discretion	0.7037	0.5	0.4
discrimination	0.3889	0.66667	0.6
discuss	0.72727	0.8788	0.66667
discussed	0.66667	0.79167	0.53333
discussing	0.58333	0.83333	0.73333
discussion	0.66667	0.90477	0.73333
discussions	0.66667	0.8611	0.73333
disease	0.39393	0.60607	0.8
diseases	0.4074	0.5926	0.73333
disgrace	0.4074	0.51853	0.6
disgruntled	0.41667	0.625	0.6
disguised	0.48483	0.60607	0.8
disgust	0.45833	0.625	0.73333
disgusting	0.4074	0.77777	0.73333
dish	0.57577	0.57577	1
dishes	0.51853	0.55557	1
disinfectant	0.5	0.56667	0.73333
disk	0.58333	0.5	1
dislike	0.38097	0.5238	0.46667
disliked	0.36667	0.6	0.46667
dismissed	0.57577	0.69697	0.6
disobey	0.44443	0.7037	0.6
displacement	0.48147	0.55557	0.33333
display	0.66667	0.72727	0.73333
displayed	0.69697	0.72727	0.66667
displays	0.63333	0.63333	0.66667
disposal	0.41667	0.625	0.53333
disposed	0.42423	0.69697	0.46667
disposition	0.6111	0.5	0.46667
dispute	0.3889	0.80557	0.6
disrespect	0.37037	0.51853	0.4
disrupts	0.37037	0.62963	0.4
distance	0.48147	0.48147	0.6
distances	0.51853	0.51853	0.46667
distant	0.44443	0.52777	0.46667
distilled	0.51283	0.66667	0.46667
distinct	0.57143	0.66667	0.4
distinction	0.55557	0.66667	0.33333
distinctions	0.54167	0.70833	0.33333
distinctive	0.6923	0.58973	0.33333
distinctly	0.61903	0.66667	0.33333
distinguish	0.7037	0.77777	0.53333
distinguished	0.70833	0.70833	0.46667
distorted	0.42857	0.66667	0.73333
distraught	0.39393	0.78787	0.53333
distress	0.42423	0.66667	0.6
distributed	0.63637	0.8485	0.4
distribution	0.66667	0.74073	0.4
distributions	0.66667	0.72727	0.4
district	0.57577	0.54547	0.6
districts	0.55557	0.55557	0.6
disturb	0.4	0.83333	0.6
disturbance	0.4	0.8	0.53333
disturbed	0.41667	0.625	0.53333
disturbing	0.4074	0.85187	0.53333
ditch	0.48147	0.48147	1
dive	0.69697	0.8485	1
diverse	0.73333	0.8	0.46667
diversity	0.76667	0.7	0.53333
divide	0.42857	0.61903	0.66667
divided	0.41667	0.58333	0.73333
divine	0.79167	0.625	0.53333
division	0.4762	0.61903	0.73333
divisions	0.54547	0.69697	0.73333
divorce	0.42857	0.66667	0.8
do	0.5	0.875	0.4
doc	0.66667	0.5926	0.8
docility	0.625	0.54167	0.33333
doctor	0.7	0.66667	1
doctor*s	0.63637	0.66667	0.73333
doctors	0.66667	0.5926	1
doctrine	0.5	0.58333	0.53333
document	0.42857	0.57143	1
documents	0.45833	0.58333	1
dodge	0.61903	0.7619	0.8
does	0.66667	0.7381	0.4
doesn*t	0.5	0.6	0.46667
dog	0.85187	0.66667	1
doggie	0.83333	0.7	0.86667
doggy	0.79167	0.58333	0.86667
dogs	0.80953	0.57143	1
doing	0.6111	0.83333	0.4
doleful	0.60607	0.57577	0.33333
doll	0.8	0.46667	1
dollar	0.85187	0.48147	1
dollars	0.85187	0.51853	1
dolls	0.72223	0.5	1
dolores	0.5238	0.4762	0.6
dome	0.51517	0.45453	1
domestic	0.5926	0.55557	0.6
dominance	0.44443	0.8148	0.6
dominant	0.64103	0.79487	0.66667
dominated	0.5	0.79167	0.46667
domination	0.41667	0.75	0.46667
dominican	0.53333	0.6	0.66667
don	0.53333	0.53333	0.73333
don*t	0.44443	0.44443	0.53333
done	0.74073	0.48147	0.46667
donkeys	0.54547	0.57577	1
doomed	0.4074	0.51853	0.73333
door	0.5926	0.48147	1
doors	0.55557	0.44443	1
doorway	0.63637	0.57577	1
dopey	0.45833	0.45833	0.73333
dose	0.45833	0.45833	0.53333
doses	0.4762	0.42857	0.46667
dossiers	0.5	0.66667	0.46667
dot	0.60607	0.51517	1
dots	0.55557	0.44443	1
double	0.62963	0.51853	0.86667
doubled	0.66667	0.58333	0.8
doubt	0.39393	0.48483	0.33333
doubtful	0.41667	0.41667	0.4
doubtless	0.66667	0.48147	0.4
doubts	0.42423	0.54547	0.46667
dough	0.7037	0.55557	0.86667
down	0.43333	0.43333	0.86667
downstairs	0.54167	0.54167	1
downtown	0.61903	0.4762	1
downward	0.4	0.56667	0.86667
dozen	0.57577	0.51517	0.86667
dozens	0.5926	0.51853	0.86667
dr	0.51853	0.48147	0.33333
draft	0.57577	0.66667	0.8
drag	0.39393	0.69697	0.86667
dragged	0.36667	0.56667	0.8
dragging	0.375	0.75	0.8
drain	0.42423	0.81817	0.86667
drainage	0.38097	0.57143	0.73333
drama	0.69443	0.77777	0.6
dramatic	0.62963	0.8148	0.66667
dramaticallY	0.55557	0.66667	0.6
drank	0.48147	0.77777	0.8
drape	0.51853	0.66667	0.73333
drapes	0.55557	0.6389	0.73333
drastic	0.51283	0.6923	0.4
drastically	0.38097	0.7143	0.4
draw	0.5	0.66667	0.86667
drawback	0.45833	0.70833	0.46667
drawing	0.76923	0.76923	1
drawings	0.7619	0.61903	1
drawn	0.62963	0.62963	0.73333
draws	0.58333	0.625	0.66667
dreadful	0.42857	0.57143	0.4
dream	0.8485	0.75757	0.86667
dreamboat	0.81817	0.48483	0.73333
dreamed	0.8485	0.72727	0.66667
dreaming	0.8889	0.7037	0.6
dreams	0.75757	0.57577	0.66667
dreamt	0.78787	0.69697	0.66667
drench	0.4074	0.7037	0.6
dress	0.7	0.6	0.8
dressed	0.7	0.6	0.66667
dresses	0.58333	0.5	0.73333
dressing	0.55557	0.66667	0.66667
drew	0.55557	0.66667	0.6
dribble	0.48483	0.78787	0.86667
dried	0.46667	0.53333	0.6
drift	0.46667	0.63333	0.66667
drifting	0.4762	0.66667	0.73333
drill	0.41667	0.625	0.86667
drilling	0.5	0.70833	0.86667
drink	0.6111	0.66667	0.86667
drinking	0.69697	0.78787	0.86667
drinks	0.66667	0.66667	0.8
drippy	0.54167	0.625	0.73333
drive	0.7037	0.8148	0.86667
driven	0.58333	0.70833	0.73333
driver	0.62963	0.66667	1
drivers	0.63637	0.69697	0.86667
driveway	0.5926	0.51853	1
driving	0.625	0.91667	0.8
droop	0.42857	0.61903	0.66667
droopy	0.41667	0.54167	0.66667
drop	0.42857	0.66667	0.86667
dropped	0.40477	0.80953	0.86667
dropping	0.4	0.76667	0.86667
drops	0.48147	0.66667	0.86667
drove	0.66667	0.73333	0.66667
drowsy	0.45833	0.5	0.66667
drug	0.42857	0.42857	0.86667
drugs	0.3889	0.44443	0.8
drum	0.51517	0.63637	0.86667
drums	0.53333	0.66667	1
drunk	0.55557	0.7037	0.86667
dry	0.51853	0.48147	0.73333
drying	0.60607	0.63637	0.86667
dude	0.4762	0.4762	0.8
due	0.48483	0.48483	0.6
dug	0.45833	0.625	1
duke	0.55557	0.5926	0.66667
dull	0.4359	0.46153	0.73333
duly	0.58333	0.4762	0.4
dumb	0.5	0.41667	0.53333
dung	0.5	0.53333	0.73333
durable	0.66667	0.66667	0.53333
duration	0.6389	0.55557	0.33333
during	0.51853	0.51853	0.4
dust	0.45453	0.45453	0.86667
dustbins	0.51853	0.48147	0.8
dusty	0.37037	0.4074	0.73333
dutch	0.44443	0.44443	0.6
duties	0.51517	0.66667	0.53333
duty	0.5	0.54167	0.53333
dwelling	0.66667	0.45833	0.66667
dwelt	0.42857	0.42857	0.6
dwight	0.55557	0.5	0.53333
dying	0.39393	0.75757	0.8
dynamic	0.77777	0.8889	0.33333
dysfunction	0.37037	0.7037	0.4
dysfunctional	0.42857	0.7143	0.46667
each	0.60607	0.51517	0.33333
eager	0.70833	0.75	0.53333
eagerly	0.66667	0.77777	0.4
ear	0.60607	0.48483	1
earl	0.5926	0.51853	0.53333
earlier	0.62963	0.5926	0.53333
earliest	0.58333	0.58333	0.53333
early	0.42857	0.5238	0.6
earn	0.7	0.73333	0.53333
earned	0.75757	0.78787	0.53333
earnest	0.62963	0.5926	0.53333
earnestly	0.62963	0.7037	0.33333
earnings	0.75757	0.72727	0.73333
ears	0.60607	0.57577	1
earshot	0.53333	0.5	0.46667
earth	0.75	0.5	1
earth*s	0.72727	0.54547	0.6
earthshaking	0.5238	0.90477	0.73333
earthy	0.75	0.58333	0.6
ease	0.85187	0.51853	0.4
easier	0.77777	0.51853	0.4
easiest	0.74073	0.55557	0.4
easily	0.77777	0.77777	0.4
east	0.6389	0.58333	0.66667
easter	0.71793	0.5641	0.73333
eastern	0.57143	0.5238	0.46667
easy	0.77777	0.6111	0.4
eat	0.875	0.83333	0.86667
eaten	0.7436	0.6923	0.73333
eating	0.7619	0.80953	0.86667
eccentric	0.51853	0.7037	0.4
echo	0.54167	0.5	0.73333
economic	0.42857	0.57143	0.4
economical	0.63637	0.60607	0.4
economically	0.54547	0.60607	0.4
economics	0.48483	0.60607	0.53333
economy	0.48147	0.66667	0.46667
ecumenical	0.54547	0.6	0.33333
edge	0.51517	0.57577	0.93333
edges	0.53333	0.53333	0.86667
edict	0.66667	0.66667	0.33333
edition	0.6	0.5	0.4
editions	0.625	0.45833	0.4
editor	0.55557	0.55557	0.53333
editorial	0.55557	0.62963	0.66667
editorials	0.54547	0.54547	0.6
editors	0.56667	0.6	0.53333
educated	0.86667	0.76667	0.46667
education	0.80953	0.7143	0.6
educational	0.70833	0.70833	0.4
educator	0.70833	0.58333	0.6
effect	0.55557	0.55557	0.33333
effected	0.60607	0.66667	0.4
effective	0.61903	0.66667	0.4
effectively	0.625	0.70833	0.4
effects	0.5926	0.66667	0.4
efficiency	0.70833	0.75	0.33333
efficient	0.74073	0.7037	0.33333
effigy	0.57577	0.51517	0.33333
effort	0.77777	0.8148	0.6
efforts	0.7143	0.95833	0.53333
eg	0.6111	0.5238	0.4
egg	0.57143	0.41667	1
eggs	0.6111	0.42857	1
ego	0.53847	0.66667	0.6
eight	0.5926	0.46667	1
eighteen	0.625	0.48147	0.93333
eighteenth	0.5926	0.43333	0.86667
eighth	0.57143	0.41667	0.8
eighty	0.55557	0.33333	0.93333
either	0.6	0.44443	0.33333
elaborate	0.7	0.75757	0.4
elbow	0.62963	0.53333	1
elder	0.58333	0.44443	1
elderly	0.66667	0.55557	1
elected	0.62963	0.9	0.6
election	0.6111	0.85713	0.93333
elections	0.66667	0.9091	0.8
electoral	0.57143	0.54167	0.4
electric	0.625	0.66667	0.8
electrical	0.66667	0.6923	0.8
electricity	0.66667	0.83333	0.86667
electron	0.61903	0.91667	0.86667
electronic	0.62963	0.8	0.73333
electronics	0.66667	0.8	0.53333
electrons	0.63637	0.77777	0.8
elegance	0.70833	0.44443	0.73333
elegant	0.76667	0.51517	0.73333
element	0.625	0.48147	0.8
elemental	0.70833	0.48147	0.33333
elementary	0.73333	0.33333	0.6
elements	0.73333	0.60607	0.73333
elephants	0.80953	0.66667	1
elevated	0.66667	0.75	1
elevator	0.66667	0.80953	1
eleven	0.66667	0.47223	1
eligible	0.73333	0.60607	0.46667
eliminate	0.5	0.8148	0.46667
eliminated	0.57143	0.79167	0.53333
eliminating	0.6111	0.7143	0.6
elite	0.63333	0.42423	0.53333
eloquent	0.66667	0.45833	0.46667
else	0.58333	0.4074	0.4
elsewhere	0.63333	0.51517	0.4
elude	0.45833	0.66667	0.53333
emancipation	0.79167	0.62963	0.4
embarrassing	0.57143	0.66667	0.73333
embassy	0.55557	0.42857	0.93333
embers	0.77777	0.43333	0.73333
embodiment	0.66667	0.66667	0.53333
embrace	0.75	0.8148	0.93333
emerge	0.625	0.85187	0.86667
emerged	0.73333	0.66667	0.66667
emergency	0.53333	0.9091	0.86667
emerging	0.66667	0.83333	0.6
emotion	0.80953	0.79167	0.86667
emotional	0.76667	0.8485	1
emotionally	0.77777	0.90477	0.53333
emotions	0.8485	0.80557	0.73333
emperor	0.58333	0.55557	0.93333
emphasis	0.66667	0.62963	0.4
emphasize	0.66667	0.8148	0.4
emphasized	0.66667	0.85187	0.33333
empire	0.75757	0.6389	0.93333
empirical	0.6111	0.51283	0.6
employ	0.55557	0.7143	0.66667
employed	0.66667	0.72223	0.8
employee	0.7619	0.70833	1
employees	0.7436	0.83333	1
employer	0.72223	0.7143	1
employers	0.70833	0.7037	0.86667
employing	0.7619	0.75	0.46667
employment	0.77777	0.80953	0.53333
employs	0.8	0.72727	0.4
empowerment	0.66667	0.9394	0.46667
empty	0.43333	0.33333	1
emptying	0.58333	0.55557	1
enable	0.76667	0.63637	0.6
enabled	0.76667	0.66667	0.46667
enabling	0.7037	0.6	0.4
enacted	0.66667	0.66667	0.4
enclosed	0.66667	0.56667	0.73333
encounter	0.80953	0.875	0.73333
encountered	0.70833	0.8148	0.6
encourage	0.79167	0.8148	0.73333
encouraged	0.83333	0.8485	0.73333
encouragement	0.85187	0.8	0.6
encouraging	0.77777	0.73333	0.73333
end	0.55557	0.38097	1
endeavour	0.55557	0.7619	0.46667
ended	0.61903	0.41667	0.53333
ending	0.66667	0.33333	0.66667
endless	0.56667	0.39393	0.73333
ends	0.6111	0.38097	0.53333
endurance	0.61903	0.875	0.8
endured	0.66667	0.62963	0.4
enduring	0.7619	0.66667	0.4
enemies	0.5	0.85187	1
enemy	0.46667	0.75757	1
energetic	0.75	1	1
energies	0.66667	0.95833	0.73333
energy	0.66667	1	0.8
enforced	0.5238	0.91667	0.73333
enforcement	0.6111	0.90477	0.66667
engage	0.6923	0.95237	0.6
engaged	0.74073	0.73333	0.46667
engagement	0.79167	0.77777	1
engine	0.62963	0.8	1
engineer	0.66667	0.625	1
engineering	0.6111	0.57143	0.53333
engineers	0.6	0.55557	1
engines	0.7	0.69697	1
english	0.74073	0.5	0.8
englishman	0.75	0.48147	1
enjoy	0.75	0.74073	0.6
enjoyed	0.75	0.74073	0.53333
enjoying	0.72223	0.80953	0.73333
enjoyment	0.83333	0.72727	0.6
enjoys	0.7619	0.79167	0.6
enlisted	0.625	0.5926	0.6
enlivening	0.8889	0.76923	0.33333
enormous	0.7619	0.66667	0.93333
enough	0.66667	0.5	0.6
enquiries	0.66667	0.66667	0.53333
enrage	0.5926	0.96667	0.73333
ensemble	0.72727	0.55557	0.66667
enter	0.66667	0.5926	1
entered	0.66667	0.60607	0.8
entering	0.66667	0.55557	0.8
enterprise	0.75	0.5926	0.73333
enterprises	0.66667	0.44443	0.66667
enters	0.73333	0.72727	0.73333
entertain	0.7143	0.83333	0.86667
entertained	0.7619	0.66667	0.86667
entertaining	0.72223	0.80953	0.86667
entertainment	0.8485	0.8611	0.8
enthusiasm	0.83333	0.9091	0.86667
enthusiastic	0.79167	0.8889	0.86667
entire	0.5238	0.5	0.46667
entirely	0.46667	0.4762	0.46667
entities	0.53333	0.63637	0.33333
entitled	0.57143	0.45833	0.33333
entity	0.5	0.48147	0.4
entrance	0.56667	0.54547	0.86667
entreat	0.70833	0.51853	0.4
entries	0.58333	0.51853	0.53333
entry	0.5238	0.58333	0.73333
envelope	0.66667	0.33333	1
envious	0.51853	0.73333	0.6
environment	0.6	0.63637	0.93333
enzymes	0.70833	0.7037	0.8
epic	0.66667	0.66667	0.53333
epidemic	0.53333	0.78787	0.66667
episode	0.73333	0.60607	0.8
equal	0.77777	0.5	0.8
equality	0.7143	0.41667	0.53333
equally	0.76667	0.45453	0.46667
equation	0.6111	0.42857	0.93333
equations	0.60607	0.52777	0.93333
equestrian	0.79167	0.8148	0.93333
equilibrium	0.83333	0.5926	0.86667
equipment	0.7619	0.54167	1
equipped	0.75	0.66667	0.66667
equitable	0.69697	0.58333	0.46667
equivalent	0.66667	0.51283	0.46667
era	0.72223	0.38097	0.4
erase	0.53333	0.77777	1
erect	0.7143	0.91667	0.93333
erected	0.7436	0.85713	0.86667
errands	0.66667	0.7143	0.66667
error	0.58333	0.48147	0.93333
errors	0.61903	0.5	0.8
escape	0.66667	1	0.93333
escaped	0.7	1	1
especially	0.76667	0.53333	0.33333
essay	0.56667	0.57577	1
essence	0.77777	0.43333	0.53333
essential	0.73333	0.54547	0.46667
essentially	0.66667	0.51517	0.4
establish	0.74073	0.73333	0.4
established	0.70833	0.66667	0.4
establishing	0.77777	0.73333	0.4
establishment	0.79167	0.62963	0.73333
estate	0.625	0.48147	1
estimate	0.61903	0.625	0.6
estimated	0.63333	0.75757	0.4
estimates	0.62963	0.63333	0.53333
etc	0.66667	0.51517	0.4
eternal	0.72223	0.4762	0.66667
ethical	0.66667	0.57143	0.46667
ethics	0.57143	0.54167	0.4
ethnic	0.46667	0.44443	0.86667
european	0.56667	0.51517	0.93333
evaluate	0.66667	0.80953	0.73333
evaluated	0.61903	0.70833	0.73333
evaluation	0.62963	0.76667	0.8
even	0.66667	0.375	0.6
evening	0.66667	0.33333	1
evenings	0.83333	0.39393	0.86667
event	0.79167	0.66667	1
eventful	0.72223	0.7143	0.6
events	0.72223	0.7619	0.93333
eventual	0.57143	0.45833	0.33333
eventually	0.55557	0.4762	0.33333
ever	0.6923	0.54763	0.33333
every	0.62963	0.5	0.33333
everybody	0.79167	0.62963	0.66667
everyday	0.5926	0.56667	0.66667
everyone	0.7619	0.54167	0.8
everything	0.6111	0.4762	0.73333
everywhere	0.75	0.5	0.73333
evidence	0.7	0.57577	0.73333
evidenced	0.7037	0.56667	0.4
evident	0.58333	0.55557	0.4
evidently	0.58333	0.51853	0.4
evil	0.625	0.8148	0.93333
evoking	0.66667	0.80953	0.6
evolution	0.76667	0.66667	0.86667
exact	0.61903	0.41667	0.46667
exactly	0.75	0.48147	0.33333
exaggerated	0.6111	0.84617	0.4
exam	0.57143	0.79167	1
examination	0.66667	1	0.93333
examine	0.5926	0.9	0.8
examined	0.55557	0.8	0.6
examiner	0.60607	0.75	0.93333
example	0.70833	0.51853	0.8
examples	0.7	0.51517	0.86667
exams	0.55557	0.76667	0.93333
exceed	0.75	0.7037	0.46667
exceeds	0.66667	0.66667	0.33333
excellence	0.83333	0.78787	0.4
excellent	0.7143	0.70833	0.53333
except	0.57143	0.54167	0.46667
exception	0.5	0.4762	0.46667
exceptional	0.8148	0.66667	0.46667
exceptions	0.56667	0.51517	0.4
excess	0.625	0.5926	0.46667
excessive	0.57143	0.75	0.46667
exchange	0.6111	0.85713	1
excited	0.83333	0.9697	1
excitement	0.7619	0.95833	0.93333
exciting	0.83333	0.92593	0.86667
exclaimed	0.73333	0.8788	0.46667
excluding	0.51853	0.5	0.6
exclusive	0.625	0.55557	0.46667
exclusively	0.66667	0.5	0.4
excuse	0.72223	0.5238	0.53333
executed	0.55557	0.78787	1
execution	0.53333	0.8788	1
executive	0.75	0.62963	0.73333
exercise	0.875	1	1
exercised	0.73333	0.9091	0.86667
exercises	0.86667	0.9697	0.93333
exercycle	0.62963	0.83333	0.6
exert	0.7619	0.8148	0.53333
